Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages,Distance to Apogee,Launch,Apogee,Projected Distance to Apogee,Projected Apogee,Apogee Residual,Velocity Grouping,Percent Error
12.35,7556.023,647.6,437.5238,88.88, -,9.276546,2793.977,CL 22,10350,0,7556.023,2793.977,400+,26.99%
12.4,7587.418,646.8,452.7143,88.88, -,9.276546,2762.582,CL 22,10350,0,7587.418,2762.582,400+,26.69%
12.45,7607.057,646.3,438.2381,88.88, -,9.276546,2742.943,CL 22,10350,0,7607.057,2742.943,400+,26.50%
12.5,7626.708,645.8,438.5238,88.88, -,9.276546,2723.292,CL 22,10350,0,7626.708,2723.292,400+,26.31%
12.55,7646.371,645.3,435.0952,88.7, -,9.276546,2703.629,CL 22,10350,0,7646.371,2703.629,400+,26.12%
12.6,7669.982,644.7,435.4286,88.7, -,9.276546,2680.018,CL 22,10350,0,7669.982,2680.018,400+,25.89%
12.65,7689.672,644.2,432,88.7, -,9.276546,2660.328,CL 22,10350,0,7689.672,2660.328,400+,25.70%
12.7,7713.318,643.6,432.3333,88.7, -,9.276546,2636.682,CL 22,10350,0,7713.318,2636.682,400+,25.48%
12.75,7733.036,643.1,428.9048,88.7, -,9.276546,2616.964,CL 22,10350,0,7733.036,2616.964,400+,25.28%
12.8,7756.712,642.5,429.2381,88.7, -,9.276546,2593.288,CL 22,10350,0,7756.712,2593.288,400+,25.06%
12.85,7756.712,642.5,407,88.7, -,9.276546,2593.288,CL 22,10350,0,7756.712,2593.288,400+,25.06%
12.9,7792.263,641.6,440.8571,88.7, -,9.276546,2557.737,CL 22,10350,0,7792.263,2557.737,400+,24.71%
12.95,7815.984,641,426.3333,88.7, -,9.276546,2534.016,CL 22,10350,0,7815.984,2534.016,400+,24.48%
13,7839.724,640.4,422.9524,88.7, -,9.276546,2510.276,CL 22,10350,0,7839.724,2510.276,400+,24.25%
13.05,7859.521,639.9,419.4762,88.7, -,9.276546,2490.479,CL 22,10350,0,7859.521,2490.479,400+,24.06%
13.1,7879.331,639.4,419.7143,88.7, -,9.276546,2470.669,CL 22,10350,0,7879.331,2470.669,400+,23.87%
13.15,7895.188,639,412.4762,88.7, -,9.276546,2454.812,CL 22,10350,0,7895.188,2454.812,400+,23.72%
13.2,7918.988,638.4,416.5238,88.7, -,9.276546,2431.012,CL 22,10350,0,7918.988,2431.012,400+,23.49%
13.25,7934.866,638,413.0476,88.7, -,9.276546,2415.134,CL 22,10350,0,7934.866,2415.134,400+,23.33%
13.3,7950.752,637.6,409.5238,88.7, -,9.276546,2399.248,CL 22,10350,0,7950.752,2399.248,400+,23.18%
13.35,7966.644,637.2,402.2857,88.7, -,9.276546,2383.356,CL 22,10350,0,7966.644,2383.356,400+,23.03%
13.4,7994.477,636.5,417.619,88.7, -,9.276546,2355.523,CL 22,10350,0,7994.477,2355.523,400+,22.76%
13.45,8010.393,636.1,402.8571,88.7, -,9.276546,2339.607,CL 22,10350,0,8010.393,2339.607,400+,22.60%
13.5,8034.28,635.5,406.9048,88.7, -,9.315441,2315.72,CL 22,10350,0,8034.28,2315.72,400+,22.37%
13.55,8050.217,635.1,403.381,88.7, -,9.315441,2299.783,CL 22,10350,0,8050.217,2299.783,400+,22.22%
13.6,8070.147,634.6,403.6667,88.7, -,9.315441,2279.853,CL 22,10350,0,8070.147,2279.853,400+,22.03%
13.65,8086.1,634.2,396.381,88.7, -,9.315441,2263.9,CL 22,10350,0,8086.1,2263.9,300+,21.87%
13.7,8110.048,633.6,400.4286,88.7, -,9.315441,2239.952,CL 22,10350,0,8110.048,2239.952,400+,21.64%
13.75,8130.017,633.1,396.9048,88.7, -,9.315441,2219.983,CL 22,10350,0,8130.017,2219.983,300+,21.45%
13.8,8146,632.7,393.381,88.7, -,9.315441,2204,CL 22,10350,0,8146,2204,300+,21.29%
13.85,8146,632.7,370.8095,88.7, -,9.315441,2204,CL 22,10350,0,8146,2204,300+,21.29%
13.9,8173.993,632,397.4762,88.7, -,9.315441,2176.007,CL 22,10350,0,8173.993,2176.007,300+,21.02%
13.95,8198.006,631.4,386.4762,88.7, -,9.315441,2151.994,CL 22,10350,0,8198.006,2151.994,300+,20.79%
14,8222.04,630.8,386.8095,88.7, -,9.315441,2127.96,CL 22,10350,0,8222.04,2127.96,300+,20.56%
14.05,8238.07,630.4,379.4762,88.7, -,9.315441,2111.93,CL 22,10350,0,8238.07,2111.93,300+,20.41%
14.1,8262.135,629.8,383.5238,88.7, -,9.315441,2087.865,CL 22,10350,0,8262.135,2087.865,300+,20.17%
14.15,8282.201,629.3,383.7619,88.7, -,9.315441,2067.799,CL 22,10350,0,8282.201,2067.799,300+,19.98%
14.2,8302.281,628.8,387.8095,88.7, -,9.315441,2047.719,CL 22,10350,0,8302.281,2047.719,300+,19.78%
14.25,8314.334,628.5,376.619,88.7, -,9.315441,2035.666,CL 22,10350,0,8314.334,2035.666,300+,19.67%
14.3,8334.435,628,380.619,88.7, -,9.315441,2015.565,CL 22,10350,0,8334.435,2015.565,300+,19.47%
14.35,8346.501,627.7,376.9524,88.7, -,9.315441,2003.499,CL 22,10350,0,8346.501,2003.499,300+,19.36%
14.4,8370.649,627.1,384.8095,88.7, -,9.315441,1979.351,CL 22,10350,0,8370.649,1979.351,300+,19.12%
14.45,8386.756,626.7,373.619,88.7, -,9.315441,1963.244,CL 22,10350,0,8386.756,1963.244,300+,18.97%
14.5,8402.874,626.3,373.8095,88.7, -,9.315441,1947.126,CL 22,10350,0,8402.874,1947.126,300+,18.81%
14.55,8418.997,625.9,366.381,88.7, -,9.315441,1931.003,CL 22,10350,0,8418.997,1931.003,300+,18.66%
14.6,8435.132,625.5,366.5714,88.7, -,9.315441,1914.868,CL 22,10350,0,8435.132,1914.868,300+,18.50%
14.65,8451.274,625.1,362.9524,88.7, -,9.315441,1898.726,CL 22,10350,0,8451.274,1898.726,300+,18.35%
14.7,8471.463,624.6,367,88.7, -,9.315441,1878.537,CL 22,10350,0,8471.463,1878.537,300+,18.15%
14.75,8487.622,624.2,359.5714,88.7, -,9.315441,1862.378,CL 22,10350,0,8487.622,1862.378,300+,17.99%
14.8,8503.792,623.8,355.9524,88.7, -,9.315441,1846.208,CL 22,10350,0,8503.792,1846.208,300+,17.84%
14.85,8503.792,623.8,340.7143,88.7, -,9.315441,1846.208,CL 22,10350,0,8503.792,1846.208,300+,17.84%
14.9,8532.108,623.1,367.6667,88.7, -,9.315441,1817.892,CL 22,10350,0,8532.108,1817.892,300+,17.56%
14.95,8552.35,622.6,360.2857,88.7, -,9.315441,1797.65,CL 22,10350,0,8552.35,1797.65,300+,17.37%
15,8568.551,622.2,352.8571,88.7, -,9.315441,1781.449,CL 22,10350,0,8568.551,1781.449,300+,17.21%
15.05,8584.763,621.8,345.381,88.7, -,9.315441,1765.237,CL 22,10350,0,8584.763,1765.237,300+,17.06%
15.1,8600.98,621.4,345.5238,88.7, -,9.315441,1749.02,CL 22,10350,0,8600.98,1749.02,300+,16.90%
15.15,8617.21,621,338.0952,88.7, -,9.315441,1732.79,CL 22,10350,0,8617.21,1732.79,300+,16.74%
15.2,8633.447,620.6,334.4762,88.7, -,9.315441,1716.553,CL 22,10350,0,8633.447,1716.553,300+,16.59%
15.25,8649.69,620.2,330.8095,88.7, -,9.315441,1700.31,CL 22,10350,0,8649.69,1700.31,300+,16.43%
15.3,8670.009,619.7,338.6667,88.7, -,9.315441,1679.991,CL 22,10350,0,8670.009,1679.991,300+,16.23%
15.35,8686.273,619.3,335,88.7, -,9.315441,1663.727,CL 22,10350,0,8686.273,1663.727,300+,16.07%
15.4,8710.685,618.7,346.7619,88.7, -,9.315441,1639.315,CL 22,10350,0,8710.685,1639.315,300+,15.84%
15.45,8722.896,618.4,335.381,88.7, -,9.315441,1627.104,CL 22,10350,0,8722.896,1627.104,300+,15.72%
15.5,8743.263,617.9,339.4286,88.7, -,9.315441,1606.737,CL 22,10350,0,8743.263,1606.737,300+,15.52%
15.55,8759.566,617.5,339.619,88.7, -,9.315441,1590.434,CL 22,10350,0,8759.566,1590.434,300+,15.37%
15.6,8775.878,617.1,339.8095,88.7, -,9.315441,1574.122,CL 22,10350,0,8775.878,1574.122,300+,15.21%
15.65,8784.034,616.9,332.1905,88.7, -,9.315441,1565.966,CL 22,10350,0,8784.034,1565.966,300+,15.13%
15.7,8800.359,616.5,332.381,88.7, -,9.315441,1549.641,CL 22,10350,0,8800.359,1549.641,300+,14.97%
15.75,8812.607,616.2,324.8095,88.7, -,9.315441,1537.393,CL 22,10350,0,8812.607,1537.393,300+,14.85%
15.8,8828.947,615.8,325,88.7, -,9.315441,1521.053,CL 22,10350,0,8828.947,1521.053,300+,14.70%
15.85,8828.947,615.8,309.619,88.7, -,9.315441,1521.053,CL 22,10350,0,8828.947,1521.053,300+,14.70%
15.9,8853.47,615.2,332.9524,88.7, -,9.315441,1496.53,CL 22,10350,0,8853.47,1496.53,300+,14.46%
15.95,8873.922,614.7,325.4762,88.7, -,9.315441,1476.078,CL 22,10350,0,8873.922,1476.078,300+,14.26%
16,8886.199,614.4,317.9048,88.7, -,9.315441,1463.801,CL 22,10350,0,8886.199,1463.801,300+,14.14%
16.05,8898.483,614.1,314.1905,88.7, -,9.315441,1451.517,CL 22,10350,0,8898.483,1451.517,300+,14.02%
16.1,8914.865,613.7,314.381,88.7, -,9.315441,1435.135,CL 22,10350,0,8914.865,1435.135,300+,13.87%
16.15,8931.259,613.3,314.5714,88.7, -,9.315441,1418.741,CL 22,10350,0,8931.259,1418.741,300+,13.71%
16.2,8947.659,612.9,314.7143,88.7, -,9.315441,1402.341,CL 22,10350,0,8947.659,1402.341,300+,13.55%
16.25,8959.968,612.6,310.9524,88.7, -,9.315441,1390.032,CL 22,10350,0,8959.968,1390.032,300+,13.43%
16.3,8972.278,612.3,307.1905,88.7, -,9.315441,1377.722,CL 22,10350,0,8972.278,1377.722,300+,13.31%
16.35,8984.595,612,299.5714,88.7, -,9.315441,1365.405,CL 22,10350,0,8984.595,1365.405,200+,13.19%
16.4,9005.133,611.5,303.6667,88.7, -,9.315441,1344.867,CL 22,10350,0,9005.133,1344.867,300+,12.99%
16.45,9017.462,611.2,292.1905,88.7, -,9.315441,1332.538,CL 22,10350,0,9017.462,1332.538,200+,12.87%
16.5,9033.91,610.8,296.2381,88.7, -,9.315441,1316.09,CL 22,10350,0,9033.91,1316.09,200+,12.72%
16.55,9046.25,610.5,288.619,88.7, -,9.315441,1303.75,CL 22,10350,0,9046.25,1303.75,200+,12.60%
16.6,9062.713,610.1,288.7619,88.7, -,9.315441,1287.287,CL 22,10350,0,9062.713,1287.287,200+,12.44%
16.65,9079.183,609.7,288.9048,88.7, -,9.315441,1270.817,CL 22,10350,0,9079.183,1270.817,200+,12.28%
16.7,9095.663,609.3,296.8571,88.7, -,9.315441,1254.337,CL 22,10350,0,9095.663,1254.337,200+,12.12%
16.75,9108.028,609,293.0476,88.7, -,9.315441,1241.972,CL 22,10350,0,9108.028,1241.972,200+,12.00%
16.8,9124.524,608.6,297.0952,88.7, -,9.315441,1225.476,CL 22,10350,0,9124.524,1225.476,200+,11.84%
16.85,9124.524,608.6,281.5238,88.7, -,9.315441,1225.476,CL 22,10350,0,9124.524,1225.476,200+,11.84%
16.9,9149.282,608,305.0952,88.7, -,9.315441,1200.718,CL 22,10350,0,9149.282,1200.718,300+,11.60%
16.95,9165.801,607.6,297.4762,88.7, -,9.315441,1184.199,CL 22,10350,0,9165.801,1184.199,200+,11.44%
17,9178.193,607.3,289.8095,88.7, -,9.315441,1171.807,CL 22,10350,0,9178.193,1171.807,200+,11.32%
17.05,9190.592,607,289.9048,88.7, -,9.315441,1159.408,CL 22,10350,0,9190.592,1159.408,200+,11.20%
17.1,9202.994,606.7,290,88.7, -,9.315441,1147.006,CL 22,10350,0,9202.994,1147.006,200+,11.08%
17.15,9215.402,606.4,286.1905,88.7, -,9.315441,1134.598,CL 22,10350,0,9215.402,1134.598,200+,10.96%
17.2,9227.817,606.1,282.381,88.7, -,9.315441,1122.183,CL 22,10350,0,9227.817,1122.183,200+,10.84%
17.25,9240.235,605.8,278.5714,88.7, -,9.315441,1109.765,CL 22,10350,0,9240.235,1109.765,200+,10.72%
17.3,9252.658,605.5,278.6667,88.7, -,9.315441,1097.342,CL 22,10350,0,9252.658,1097.342,200+,10.60%
17.35,9260.944,605.3,274.8571,88.7, -,9.315441,1089.056,CL 22,10350,0,9260.944,1089.056,200+,10.52%
17.4,9277.52,604.9,278.9524,88.7, -,9.315441,1072.48,CL 22,10350,0,9277.52,1072.48,200+,10.36%
17.45,9289.959,604.6,271.2381,88.7, -,9.315441,1060.041,CL 22,10350,0,9289.959,1060.041,200+,10.24%
17.5,9302.402,604.3,271.3333,88.7, -,9.315441,1047.598,CL 22,10350,0,9302.402,1047.598,200+,10.12%
17.55,9314.85,604,267.5238,88.7, -,9.315441,1035.15,CL 22,10350,0,9314.85,1035.15,200+,10.00%
17.6,9327.303,603.7,267.619,88.7, -,9.315441,1022.697,CL 22,10350,0,9327.303,1022.697,200+,9.88%
17.65,9339.761,603.4,263.8095,88.7, -,9.315441,1010.239,CL 22,10350,0,9339.761,1010.239,200+,9.76%
17.7,9356.381,603,263.9524,88.7, -,9.315441,993.619,CL 22,10350,0,9356.381,993.619,200+,9.60%
17.75,9364.694,602.8,256.1429,88.7, -,9.315441,985.306,CL 22,10350,0,9364.694,985.306,200+,9.52%
17.8,9377.167,602.5,256.2381,88.7, -,9.315441,972.833,CL 22,10350,0,9377.167,972.833,200+,9.40%
17.85,9377.167,602.5,240.5238,88.7, -,9.315441,972.833,CL 22,10350,0,9377.167,972.833,200+,9.40%
17.9,9397.967,602,260.3333,88.7, -,9.315441,952.033,CL 22,10350,0,9397.967,952.033,200+,9.20%
17.95,9410.453,601.7,248.6667,88.7, -,9.315441,939.547,CL 22,10350,0,9410.453,939.547,200+,9.08%
18,9422.944,601.4,244.8571,88.7, -,9.315441,927.056,CL 22,10350,0,9422.944,927.056,200+,8.96%
18.05,9435.443,601.1,244.9524,88.7, -,9.315441,914.557,CL 22,10350,0,9435.443,914.557,200+,8.84%
18.1,9443.775,600.9,241.0952,88.7, -,9.315441,906.225,CL 22,10350,0,9443.775,906.225,200+,8.76%
18.15,9456.283,600.6,241.1905,88.7, -,9.315441,893.717,CL 22,10350,0,9456.283,893.717,200+,8.63%
18.2,9468.793,600.3,241.2857,88.7, -,9.315441,881.207,CL 22,10350,0,9468.793,881.207,200+,8.51%
18.25,9481.308,600,241.381,88.7, -,9.315441,868.692,CL 22,10350,0,9481.308,868.692,200+,8.39%
18.3,9498.004,599.6,245.4762,88.7, -,9.315441,851.996,CL 22,10350,0,9498.004,851.996,200+,8.23%
18.35,9506.353,599.4,241.619,88.7, -,9.315441,843.647,CL 22,10350,0,9506.353,843.647,200+,8.15%
18.4,9523.063,599,249.619,88.7, -,9.315441,826.937,CL 22,10350,0,9523.063,826.937,200+,7.99%
18.45,9535.6,598.7,245.7619,88.7, -,9.315441,814.4,CL 22,10350,0,9535.6,814.4,200+,7.87%
18.5,9548.142,598.4,245.8571,88.7, -,9.315441,801.858,CL 22,10350,0,9548.142,801.858,200+,7.75%
18.55,9556.507,598.2,241.9524,88.7, -,9.315441,793.493,CL 22,10350,0,9556.507,793.493,200+,7.67%
18.6,9569.057,597.9,242.0476,88.7, -,9.315441,780.943,CL 22,10350,0,9569.057,780.943,200+,7.55%
18.65,9581.615,597.6,242.1429,88.7, -,9.315441,768.385,CL 22,10350,0,9581.615,768.385,200+,7.42%
18.7,9594.176,597.3,242.2381,88.7, -,9.315441,755.824,CL 22,10350,0,9594.176,755.824,200+,7.30%
18.75,9602.554,597.1,234.4286,88.7, -,9.315441,747.446,CL 22,10350,0,9602.554,747.446,200+,7.22%
18.8,9610.931,596.9,234.5238,88.7, -,9.315441,739.069,CL 22,10350,0,9610.931,739.069,200+,7.14%
18.85,9610.931,596.9,222.6667,88.7, -,9.315441,739.069,CL 22,10350,0,9610.931,739.069,200+,7.14%
18.9,9627.697,596.5,238.619,88.7, -,9.315441,722.303,CL 22,10350,0,9627.697,722.303,200+,6.98%
18.95,9640.276,596.2,230.8095,88.7, -,9.315441,709.724,CL 22,10350,0,9640.276,709.724,200+,6.86%
19,9648.667,596,226.9048,88.7, -,9.315441,701.333,CL 22,10350,0,9648.667,701.333,200+,6.78%
19.05,9652.861,595.9,219,88.7, -,9.315441,697.139,CL 22,10350,0,9652.861,697.139,200+,6.74%
19.1,9665.453,595.6,219.0952,88.7, -,9.315441,684.547,CL 22,10350,0,9665.453,684.547,200+,6.61%
19.15,9673.848,595.4,219.1429,88.7, -,9.315441,676.152,CL 22,10350,0,9673.848,676.152,200+,6.53%
19.2,9682.247,595.2,215.2381,88.7, -,9.315441,667.753,CL 22,10350,0,9682.247,667.753,200+,6.45%
19.25,9694.849,594.9,215.3333,88.7, -,9.315441,655.151,CL 22,10350,0,9694.849,655.151,200+,6.33%
19.3,9703.254,594.7,211.4286,88.7, -,9.315441,646.746,CL 22,10350,0,9703.254,646.746,200+,6.25%
19.35,9711.661,594.5,203.5238,88.7, -,9.315441,638.339,CL 22,10350,0,9711.661,638.339,200+,6.17%
19.4,9724.274,594.2,207.5714,88.7, -,9.315441,625.726,CL 22,10350,0,9724.274,625.726,200+,6.05%
19.45,9732.688,594,199.6667,88.7, -,9.315441,617.312,CL 22,10350,0,9732.688,617.312,100+,5.96%
19.5,9745.31,593.7,199.7143,88.7, -,9.315441,604.69,CL 22,10350,0,9745.31,604.69,100+,5.84%
19.55,9753.729,593.5,195.7619,88.7, -,9.315441,596.271,CL 22,10350,0,9753.729,596.271,100+,5.76%
19.6,9766.359,593.2,199.8571,88.7, -,9.315441,583.641,CL 22,10350,0,9766.359,583.641,100+,5.64%
19.65,9770.572,593.1,191.9048,88.7, -,9.315441,579.428,CL 22,10350,0,9770.572,579.428,100+,5.60%
19.7,9783.21,592.8,192,88.7, -,9.315441,566.79,CL 22,10350,0,9783.21,566.79,100+,5.48%
19.75,9791.64,592.6,188.0952,88.7, -,9.315441,558.36,CL 22,10350,0,9791.64,558.36,100+,5.39%
19.8,9800.068,592.4,188.1429,88.7, -,9.315441,549.932,CL 22,10350,0,9800.068,549.932,100+,5.31%
19.85,9800.068,592.4,180.1429,88.7, -,9.315441,549.932,CL 22,10350,0,9800.068,549.932,100+,5.31%
19.9,9816.938,592,196.1905,88.7, -,9.315441,533.062,CL 22,10350,0,9816.938,533.062,100+,5.15%
19.95,9825.376,591.8,188.2857,88.7, -,9.315441,524.624,CL 22,10350,0,9825.376,524.624,100+,5.07%
20,9833.816,591.6,184.3333,88.7, -,9.315441,516.184,CL 22,10350,0,9833.816,516.184,100+,4.99%
20.05,9842.256,591.4,184.381,88.7, -,9.315441,507.744,CL 22,10350,0,9842.256,507.744,100+,4.91%
20.1,9850.701,591.2,188.4286,88.7, -,9.315441,499.299,CL 22,10350,0,9850.701,499.299,100+,4.82%
20.15,9859.148,591,184.4762,88.7, -,9.315441,490.852,CL 22,10350,0,9859.148,490.852,100+,4.74%
20.2,9867.599,590.8,184.5238,88.7, -,9.315441,482.401,CL 22,10350,0,9867.599,482.401,100+,4.66%
20.25,9876.051,590.6,184.5714,88.7, -,9.315441,473.949,CL 22,10350,0,9876.051,473.949,100+,4.58%
20.3,9884.503,590.4,180.619,88.7, -,9.315441,465.497,CL 22,10350,0,9884.503,465.497,100+,4.50%
20.35,9892.959,590.2,180.6667,88.7, -,9.315441,457.041,CL 22,10350,0,9892.959,457.041,100+,4.42%
20.4,9905.647,589.9,184.7619,88.7, -,9.315441,444.353,CL 22,10350,0,9905.647,444.353,100+,4.29%
20.45,9914.109,589.7,180.8095,88.7, -,9.315441,435.891,CL 22,10350,0,9914.109,435.891,100+,4.21%
20.5,9926.807,589.4,184.9048,88.7, -,9.315441,423.193,CL 22,10350,0,9926.807,423.193,100+,4.09%
20.55,9935.275,589.2,180.9524,88.7, -,9.315441,414.725,CL 22,10350,0,9935.275,414.725,100+,4.01%
20.6,9943.745,589,181,88.7, -,9.315441,406.255,CL 22,10350,0,9943.745,406.255,100+,3.93%
20.65,9952.219,588.8,177,88.7, -,9.315441,397.781,CL 22,10350,0,9952.219,397.781,100+,3.84%
20.7,9960.694,588.6,181.0952,88.7, -,9.315441,389.306,CL 22,10350,0,9960.694,389.306,100+,3.76%
20.75,9964.931,588.5,173.0952,88.7, -,9.315441,385.069,CL 22,10350,0,9964.931,385.069,100+,3.72%
20.8,9973.41,588.3,173.1429,88.7, -,9.315441,376.59,CL 22,10350,0,9973.41,376.59,100+,3.64%
20.85,9973.41,588.3,165.0952,88.7, -,9.315441,376.59,CL 22,10350,0,9973.41,376.59,100+,3.64%
20.9,9986.131,588,177.1905,88.7, -,9.315441,363.869,CL 22,10350,0,9986.131,363.869,100+,3.52%
20.95,9994.616,587.8,169.2381,88.7, -,9.315441,355.384,CL 22,10350,0,9994.616,355.384,100+,3.43%
21,9998.857,587.7,165.2381,88.7, -,9.315441,351.143,CL 22,10350,0,9998.857,351.143,100+,3.39%
21.05,10007.35,587.5,165.2857,88.7, -,9.315441,342.65,CL 22,10350,0,10007.35,342.65,100+,3.31%
21.1,10015.84,587.3,165.3333,88.7, -,9.315441,334.16,CL 22,10350,0,10015.84,334.16,100+,3.23%
21.15,10020.08,587.2,161.3333,88.7, -,9.315441,329.92,CL 22,10350,0,10020.08,329.92,100+,3.19%
21.2,10024.33,587.1,157.3333,88.7, -,9.315441,325.67,CL 22,10350,0,10024.33,325.67,100+,3.15%
21.25,10032.82,586.9,157.381,88.7, -,9.315441,317.18,CL 22,10350,0,10032.82,317.18,100+,3.06%
21.3,10037.07,586.8,153.381,88.7, -,9.315441,312.93,CL 22,10350,0,10037.07,312.93,100+,3.02%
21.35,10041.32,586.7,149.381,88.7, -,9.315441,308.68,CL 22,10350,0,10041.32,308.68,100+,2.98%
21.4,10049.82,586.5,149.4286,88.7, -,9.315441,300.18,CL 22,10350,0,10049.82,300.18,100+,2.90%
21.45,10058.32,586.3,145.4286,88.7, -,9.315441,291.68,CL 22,10350,0,10058.32,291.68,100+,2.82%
21.5,10062.57,586.2,141.4286,88.7, -,9.334889,287.43,CL 22,10350,0,10062.57,287.43,100+,2.78%
21.55,10071.08,586,137.4286,88.7, -,9.334889,278.92,CL 22,10350,0,10071.08,278.92,100+,2.69%
21.6,10075.33,585.9,133.4286,88.7, -,9.334889,274.67,CL 22,10350,0,10075.33,274.67,100+,2.65%
21.65,10083.84,585.7,133.4762,88.7, -,9.334889,266.16,CL 22,10350,0,10083.84,266.16,100+,2.57%
21.7,10088.1,585.6,129.4762,88.7, -,9.334889,261.9,CL 22,10350,0,10088.1,261.9,100+,2.53%
21.75,10096.61,585.4,129.4762,88.7, -,9.334889,253.39,CL 22,10350,0,10096.61,253.39,100+,2.45%
21.8,10100.87,585.3,129.4762,88.7, -,9.334889,249.13,CL 22,10350,0,10100.87,249.13,100+,2.41%
21.85,10100.87,585.3,121.381,88.7, -,9.334889,249.13,CL 22,10350,0,10100.87,249.13,100+,2.41%
21.9,10113.64,585,133.5238,88.7, -,9.334889,236.36,CL 22,10350,0,10113.64,236.36,100+,2.28%
21.95,10117.9,584.9,125.4762,88.7, -,9.334889,232.1,CL 22,10350,0,10117.9,232.1,100+,2.24%
22,10126.42,584.7,125.4762,88.7, -,9.334889,223.58,CL 22,10350,0,10126.42,223.58,100+,2.16%
22.05,10126.42,584.7,121.4286,88.7, -,9.334889,223.58,CL 22,10350,0,10126.42,223.58,100+,2.16%
22.1,10134.94,584.5,121.4286,88.7, -,9.334889,215.06,CL 22,10350,0,10134.94,215.06,100+,2.08%
22.15,10139.2,584.4,117.381,88.7, -,9.334889,210.8,CL 22,10350,0,10139.2,210.8,100+,2.04%
22.2,10147.73,584.2,121.4762,88.7, -,9.334889,202.27,CL 22,10350,0,10147.73,202.27,100+,1.95%
22.25,10152,584.1,121.4762,88.7, -,9.334889,198,CL 22,10350,0,10152,198,100+,1.91%
22.3,10156.26,584,117.4286,88.7, -,9.334889,193.74,CL 22,10350,0,10156.26,193.74,100+,1.87%
22.35,10160.52,583.9,117.4286,88.7, -,9.334889,189.48,CL 22,10350,0,10160.52,189.48,100+,1.83%
22.4,10169.06,583.7,121.5238,88.7, -,9.334889,180.94,CL 22,10350,0,10169.06,180.94,100+,1.75%
22.45,10173.33,583.6,117.4762,88.7, -,9.334889,176.67,CL 22,10350,0,10173.33,176.67,100+,1.71%
22.5,10177.59,583.5,113.4286,88.7, -,9.334889,172.41,CL 22,10350,0,10177.59,172.41,100+,1.67%
22.55,10181.86,583.4,113.4286,88.7, -,9.315441,168.14,CL 22,10350,0,10181.86,168.14,100+,1.62%
22.6,10190.4,583.2,113.4762,88.7, -,9.315441,159.6,CL 22,10350,0,10190.4,159.6,100+,1.54%
22.65,10194.67,583.1,113.4762,88.7, -,9.315441,155.33,CL 22,10350,0,10194.67,155.33,100+,1.50%
22.7,10198.94,583,109.4286,88.7, -,9.315441,151.06,CL 22,10350,0,10198.94,151.06,100+,1.46%
22.75,10198.94,583,105.381,88.7, -,9.315441,151.06,CL 22,10350,0,10198.94,151.06,100+,1.46%
22.8,10203.21,582.9,101.3333,88.7, -,9.315441,146.79,CL 22,10350,0,10203.21,146.79,100+,1.42%
22.85,10203.21,582.9,97.28571,88.7, -,9.315441,146.79,CL 22,10350,0,10203.21,146.79,0+,1.42%
22.9,10211.75,582.7,105.4286,88.7, -,9.315441,138.25,CL 22,10350,0,10211.75,138.25,100+,1.34%
22.95,10220.3,582.5,101.4286,88.7, -,9.315441,129.7,CL 22,10350,0,10220.3,129.7,100+,1.25%
23,10224.57,582.4,101.4286,88.7, -,9.315441,125.43,CL 22,10350,0,10224.57,125.43,100+,1.21%
23.05,10228.85,582.3,97.42857,88.7, -,9.315441,121.15,CL 22,10350,0,10228.85,121.15,0+,1.17%
23.1,10233.13,582.2,101.4762,88.7, -,9.315441,116.87,CL 22,10350,0,10233.13,116.87,100+,1.13%
23.15,10237.4,582.1,97.47619,88.7, -,9.315441,112.6,CL 22,10350,0,10237.4,112.6,0+,1.09%
23.2,10241.68,582,97.52381,88.7, -,9.315441,108.32,CL 22,10350,0,10241.68,108.32,0+,1.05%
23.25,10245.95,581.9,93.47619,88.7, -,9.315441,104.05,CL 22,10350,0,10245.95,104.05,0+,1.01%
23.3,10250.23,581.8,93.52381,88.7, -,9.315441,99.77,CL 22,10350,0,10250.23,99.77,0+,0.96%
23.35,10250.23,581.8,89.47619,88.7, -,9.315441,99.77,CL 22,10350,0,10250.23,99.77,0+,0.96%
23.4,10258.79,581.6,93.57143,88.7, -,9.315441,91.21,CL 22,10350,0,10258.79,91.21,0+,0.88%
23.45,10263.07,581.5,89.52381,88.7, -,9.315441,86.93,CL 22,10350,0,10263.07,86.93,0+,0.84%
23.5,10267.35,581.4,89.57143,89.06, -,9.334889,82.65,CL 22,10350,0,10267.35,82.65,0+,0.80%
23.55,10271.63,581.3,89.61905,89.06, -,9.334889,78.37,CL 22,10350,0,10271.63,78.37,0+,0.76%
23.6,10275.91,581.2,89.66666,89.06, -,9.334889,74.09,CL 22,10350,0,10275.91,74.09,0+,0.72%
23.65,10280.19,581.1,85.61905,89.06, -,9.334889,69.81,CL 22,10350,0,10280.19,69.81,0+,0.67%
23.7,10284.48,581,85.66666,89.06, -,9.334889,65.52,CL 22,10350,0,10284.48,65.52,0+,0.63%
23.75,10284.48,581,81.61905,89.06, -,9.334889,65.52,CL 22,10350,0,10284.48,65.52,0+,0.63%
23.8,10288.76,580.9,85.71429,89.06, -,9.334889,61.24,CL 22,10350,0,10288.76,61.24,0+,0.59%
